region,name,type,carrier,tech,bus,capacity,capacity_cost,marginal_cost,profile,output_parameters
UGA,nuclear-st,volatile,uranium,ror,UGA-electricity,24000,506192.5,13,UGA-nuclear-production-profile,{}
