region,name,type,carrier,tech,from_bus,to_bus,capacity,capacity_cost,efficiency,carrier_cost,marginal_cost,expandable,output_parameters
UGA,UGA-fuel_oil-gt,conversion,oil,gt,UGA-fuel-oil,UGA-electricity,0,,0.5,0.091,0.0045,False,{}
