region,name,type,carrier,tech,bus,capacity,capacity_cost,marginal_cost,profile,output_parameters
UGA,UGA-solar-pv,volatile,solar,pv,UGA-electricity,60,76240,0.47,UGA-solar-pv-profile,{}
