name,capacity,capacity_cost,capacity_potential,carrier,carrier_cost,efficiency,expandable,from_bus,marginal_cost,output_parameters,region,tech,to_bus,type
UGA-electricity-electrolyzer,0,50625,,electricity,,0.73,True,UGA-electricity,1e-06,{},UGA,electrolyzer,UGA-h2,conversion
