region,name,type,carrier,tech,bus,capacity,capacity_cost,marginal_cost,profile,output_parameters
UGA,geothermal-st,volatile,geothermal,ror,UGA-electricity,1500,367687,30.37,UGA-geothermal-production-profile,{}
