region,name,type,carrier,tech,bus,capacity,capacity_cost,marginal_cost,profile,output_parameters
UGA,UGA-hydro-ror,volatile,hydro,ror,UGA-electricity,4500,214735,3.24,UGA-hydro-ror-profile,{}
